#, session_id, temperature, start_freq, increment, num_increments, num_avg, v_range, pga_gain, gain_factor, unit
#nh4no3_t_10ppm,20.0,1000,200,450,4,1,1,1.0152170736012073e-08,mgL
freq, real, imaginary, concentration
,freq,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
0,1000,4675.926580471486,4695.132758007281,4649.589606055616,4739.464624922327,4788.4484576739915,4840.192090196683,4890.126551214351,4996.774099080378,4826.297456746668,4859.777331200557
1,1200,4909.674003517913,4983.604101931769,4924.178987054552,5043.222429973861,5133.791032660559,5213.13050762986,5294.72205921532,5440.408083726435,5195.9698148738635,5254.748014834418
2,1400,5741.708598092608,5838.659945282491,5759.132482890158,5930.828919716306,6064.75947692773,6183.120752827285,6303.529540515547,6532.172150130457,6159.932005034801,6251.576211917185
3,1600,7264.13751420875,7408.955393377211,7284.902462441106,7555.194635460874,7769.653751676659,7967.384775011617,8171.220008580467,8563.746652428475,7941.645340851873,8092.436416410381
4,1800,8991.504678256617,9211.864083539182,9022.496930527646,9439.881840839087,9788.263122354918,10104.728577149348,10435.525202437699,11084.433002308362,10055.226714533483,10292.692484046363
5,2000,9244.448705618497,9477.189895814261,9270.09510698011,9726.044227111232,10094.191911158918,10435.076104080928,10797.142579523184,11506.429431342418,10386.63390856829,10661.760407642107
6,2200,8761.315113197325,8962.83588265705,8776.13594895773,9187.207588203815,9512.512770614414,9816.096183281423,10135.111541915287,10754.551041648021,9773.775392472775,10014.708549190187
7,2400,8590.764303463695,8784.831084128415,8610.912220867527,8999.592422778851,9316.856039025546,9606.77690285637,9913.661950761161,10510.499459536688,9567.87281719061,9808.723821934787
8,2600,8853.392930352571,9059.110764859875,8874.066126472213,9294.469892922703,9630.580648810945,9945.32965443233,10272.681108561332,10917.384843435004,9899.5211966203,10160.282513468039
9,2800,9198.00231857961,9425.663851001911,9223.739790984364,9677.801635624992,10041.495492448119,10383.123770158345,10744.066524376363,11452.443627790073,10336.568327392453,10624.700309389153
10,3000,9227.252294195621,9454.512934773778,9250.305917072043,9705.837834104344,10076.071782327896,10421.052283862695,10786.879732684622,11500.197649026079,10373.2077179143,10660.898181420414
11,3200,9081.867978578064,9304.324766657184,9107.487362368242,9550.341064449909,9907.276143156703,10241.461546506844,10591.09009479531,11279.838475405477,10195.32064349977,10470.800671303161
12,3400,9020.455794900112,9236.049189476795,9042.28241453673,9478.55178539285,9830.966024090385,10161.000010779559,10505.916676726094,11183.14474838245,10115.323322657785,10388.685840009652
13,3600,9092.567810534696,9322.02678249235,9120.589613267784,9567.376257065136,9929.335790879339,10262.73312892059,10618.053149122876,11309.937438391466,10217.157865758614,10500.476433744894
14,3800,9202.25823091045,9431.850316819387,9228.178065229451,9682.92118960967,10052.823420884972,10396.774855528545,10760.394374420146,11475.405576295756,10351.099903385035,10648.835184324442
15,4000,9195.079058123069,9417.746572684713,9213.853014849097,9669.865002489549,10040.70859216457,10383.774589353736,10747.5533067201,11460.629090518456,10333.925357658194,10639.70000864918
16,4200,9131.163858093038,9347.272397430972,9149.756870200223,9597.373975906004,9961.467734672813,10297.909270963477,10657.831408729116,11356.05637085066,10252.088366743734,10557.475126925847
17,4400,9107.69276359864,9321.375356704173,9123.453104618317,9571.149560125712,9934.178302623122,10266.605326267772,10623.144844401559,11323.05443841327,10222.02884665954,10526.817025759508
18,4600,9149.108886392281,9370.512064160745,9167.15219167501,9619.288510627039,9984.99734174055,10327.3515407697,10687.022826722448,11394.306506355471,10281.11849322016,10588.343260935604
19,4800,9194.422679883783,9414.404311758195,9212.670187539825,9667.432535332504,10038.899105307179,10382.834312916702,10747.60352818248,11457.773282660928,10335.008334078828,10643.178332283582
20,5000,9175.548325360214,9393.652541457883,9190.18342477568,9645.512970257088,10014.214475116385,10355.308438287007,10719.253062666126,11429.44653759141,10308.842190061276,10614.261363618447
21,5200,9133.979673931737,9351.253289188684,9149.647883089536,9601.776112899632,9965.072667570925,10302.768051261482,10664.096907223606,11365.436893642225,10260.998092930718,10562.425475855887
22,5400,9130.48553288897,9341.002104217669,9139.89674921195,9589.222796251508,9952.548796519925,10290.460082557303,10647.506901918603,11350.541847004693,10244.47109027427,10551.7310291976
23,5600,9149.508743669838,9368.504674957538,9166.270501176123,9617.35146326964,9983.875819223314,10326.130928477696,10685.726985877222,11392.67269520764,10280.846722919483,10591.500614350518
24,5800,9177.55668407073,9396.183722514319,9192.768477313095,9648.412907695092,10017.365722775367,10358.690477935268,10722.942746877481,11436.321270054976,10314.197124638025,10631.494654960869
25,6000,9167.2095587991,9381.844413997289,9179.911542883292,9630.49526345643,10001.092321038359,10344.562643830284,10706.630777262739,11413.800791142296,10298.035447500535,10616.615113312819
26,6200,9137.009378814459,9351.38982664686,9150.765175767046,9601.263308970552,9967.563543483027,10308.718607993787,10663.659579206036,11371.566696580394,10260.33763393968,10580.004976228705
27,6400,9136.611786865424,9340.141353644778,9141.742997861826,9590.438773961896,9954.967502209935,10294.191790523188,10652.763957117357,11360.556865471837,10249.05546256977,10569.250952036751
28,6600,9150.915587509675,9360.691809388127,9159.773722409438,9612.245129972842,9977.476912804708,10320.473461789385,10682.167595765764,11388.79669314127,10277.300956751269,10598.095424216752
29,6800,9166.478278089688,9379.145750071504,9178.329747615555,9631.71430282143,10001.579144879013,10345.18176122237,10706.305191776946,11417.611339526778,10298.505977176548,10618.405052651362
30,7000,9170.43158745043,9375.428784705995,9174.6938995272,9628.784168757073,9996.357399882978,10338.571817351934,10699.269675712609,11412.234256097334,10292.923722095951,10614.890857697295
31,7200,9152.909628841475,9365.133107948415,9163.980414322248,9615.171959524725,9983.7417131999,10326.283396229768,10688.311462400377,11392.11821587854,10278.594765305488,10595.046783348267
32,7400,9156.556580674473,9355.272731687988,9154.591270883435,9608.741443302108,9974.779999855407,10318.846624814854,10672.468495891393,11379.34686884787,10270.209530806658,10594.192490617157
